winnerIndex,seed,turns,crystalWin,unitWin,co_generations,co_sumChampionHostFindGen,co_championHostFitnesses,co_sumChampionParasiteFindGen,co_championParasiteFitnesses,oe_generations,oe_sumChampionHostFindGen,oe_championFitnesses
,,,,,52.0,,56.5,,7.363636363636363,803.0,,3042.0
,,,,,50.0,,-2574.366666666667,,187.1764705882353,786.0,,3302.0
,,,,,54.0,,-2457.0,,251.1,677.0,,5702.0
,,,,,49.0,,-5021.0,,338.05882352941177,718.0,,6142.0
,,,,,50.0,,-5933.0,,369.27777777777777,707.0,,6742.0
,,,,,55.0,,-7485.5,,374.6,653.0,,8022.0
,,,,,52.0,,-6931.5,,380.10526315789474,661.0,,9632.0
,,,,,,,,,,858.0,,60000.0
2,921268511041,50,False,True,20.0,805.0,769.5,895.0,47.708333333333336,1161.0,1905.0,2320.0
,,,,,25.0,,34.666666666666664,,41.666666666666664,750.0,,1410.0
,,,,,18.0,,233.33333333333334,,49.4,68.0,,1545.0
,,,,,21.0,,289.3333333333333,,41.541666666666664,440.0,,1635.0
,,,,,13.0,,2464.6666666666665,,8.25,392.0,,525.0
,,,,,29.0,,4557.566666666667,,-51.05263157894737,51.0,,1175.0
,,,,,35.0,,9788.333333333334,,-44.74193548387097,459.0,,94.0
,,,,,30.0,,4569.566666666667,,-72.5625,553.0,,-2045.0
,,,,,30.0,,10662.0,,-78.85714285714286,485.0,,-2322.0
,,,,,41.0,,7560.733333333334,,-173.28571428571428,516.0,,-8150.0
,,,,,40.0,,8741.9,,-175.47727272727272,570.0,,-6418.0
,,,,,36.0,,8721.666666666666,,-203.04761904761904,434.0,,-6888.0
,,,,,32.0,,8658.5,,-102.44444444444444,436.0,,-6208.0
,,,,,38.0,,9452.5,,-195.54761904761904,349.0,,-6253.0
,,,,,38.0,,9830.5,,-227.27906976744185,411.0,,-6328.0
,,,,,36.0,,9688.833333333334,,-190.7,411.0,,-5728.0
,,,,,37.0,,10106.166666666666,,-205.5897435897436,418.0,,-7263.0
,,,,,40.0,,12620.166666666666,,-171.6590909090909,419.0,,-8453.0
,,,,,43.0,,13243.0,,-304.7073170731707,456.0,,-11913.0
,,,,,41.0,,14449.166666666666,,-264.34090909090907,434.0,,-11573.0
,,,,,42.0,,13138.166666666666,,-276.84444444444443,536.0,,-9933.0
,,,,,44.0,,14720.0,,-19.307692307692307,675.0,,-10755.0
,,,,,45.0,,10376.0,,-196.1290322580645,812.0,,-4955.0
,,,,,59.0,,20347.0,,-261.8095238095238,1177.0,,-9931.0
,,,,,63.0,,60000.0,,-446.5121951219512,1195.0,,-17947.0
1,199693504841,51,True,False,25.0,864.0,425.8333333333333,865.0,44.34782608695652,1573.0,1464.0,2570.0
,,,,,21.0,,668.0,,42.22222222222222,61.0,,1550.0
,,,,,22.0,,779.6666666666666,,62.5,583.0,,520.0
,,,,,19.0,,-379.3333333333333,,55.3125,401.0,,650.0
,,,,,17.0,,-1025.5,,81.11111111111111,42.0,,3375.0
,,,,,35.0,,-776.1666666666666,,96.25,285.0,,2760.0
,,,,,37.0,,-1009.3333333333334,,75.58823529411765,301.0,,2930.0
,,,,,35.0,,1003.5,,103.2,339.0,,2930.0
,,,,,31.0,,-793.7,,152.15,499.0,,3020.0
,,,,,37.0,,573.8333333333334,,227.65217391304347,367.0,,3436.0
,,,,,37.0,,381.3333333333333,,15.0,390.0,,690.0
,,,,,35.0,,8.3,,53.125,355.0,,1056.0
,,,,,36.0,,-1095.0,,92.3076923076923,348.0,,4319.0
,,,,,35.0,,-11591.666666666666,,684.1764705882352,308.0,,15621.0
,,,,,36.0,,-13849.433333333332,,989.5294117647059,318.0,,17588.0
,,,,,35.0,,-14562.666666666666,,860.7647058823529,315.0,,18372.0
,,,,,37.0,,-15429.6,,938.9411764705883,356.0,,19111.0
,,,,,38.0,,-14111.0,,1177.5833333333333,345.0,,19278.0
,,,,,38.0,,-13923.5,,768.9444444444445,388.0,,16470.0
,,,,,40.0,,-13060.0,,818.5,368.0,,16386.0
,,,,,41.0,,-13700.5,,1080.6875,404.0,,16871.0
,,,,,44.0,,-12299.333333333334,,830.7333333333333,397.0,,15686.0
,,,,,43.0,,-12257.166666666666,,732.6842105263158,463.0,,15581.0
,,,,,48.0,,-11788.0,,830.375,544.0,,14091.0
,,,,,43.0,,-10424.166666666666,,649.7058823529412,698.0,,12041.0
,,,,,,,,,,684.0,,60000.0
1,1051512195172,79,True,False,33.0,1443.0,707.6666666666666,1443.0,17.22222222222222,1343.0,4057.0,2260.0
,,,,,25.0,,-613.8333333333334,,121.6,723.0,,1410.0
,,,,,17.0,,-509.3333333333333,,53.333333333333336,50.0,,2695.0
,,,,,21.0,,-772.6666666666666,,83.18181818181819,357.0,,2310.0
,,,,,26.0,,308.0,,143.88888888888889,44.0,,3350.0
,,,,,38.0,,103.5,,54.130434782608695,384.0,,3600.0
,,,,,34.0,,736.5,,117.6086956521739,336.0,,1780.0
,,,,,34.0,,-2274.8333333333335,,289.61538461538464,308.0,,2800.0
,,,,,33.0,,-7424.0,,740.625,298.0,,3885.0
,,,,,34.0,,-506.8333333333333,,122.5,320.0,,4500.0
,,,,,33.0,,-2319.8333333333335,,137.95454545454547,314.0,,5700.0
,,,,,33.0,,-4130.0,,292.75,320.0,,4965.0
,,,,,34.0,,-4778.666666666667,,322.94117647058823,399.0,,6270.0
,,,,,33.0,,-5046.666666666667,,462.5,332.0,,7490.0
,,,,,35.0,,-5160.333333333333,,428.75,299.0,,9740.0
,,,,,34.0,,-14966.0,,930.7894736842105,293.0,,18735.0
,,,,,33.0,,-14805.833333333334,,966.4285714285714,337.0,,19215.0
,,,,,33.0,,-13215.0,,860.25,336.0,,19215.0
,,,,,34.0,,-13011.5,,810.3125,315.0,,18935.0
,,,,,35.0,,-13329.333333333334,,853.75,341.0,,19415.0
,,,,,33.0,,-15614.833333333334,,916.65,378.0,,19415.0
,,,,,37.0,,-13095.833333333334,,837.5238095238095,362.0,,19313.0
,,,,,37.0,,-14624.933333333332,,809.3684210526316,417.0,,17373.0
,,,,,37.0,,-12740.2,,695.1304347826087,408.0,,17373.0
,,,,,37.0,,-14449.666666666666,,735.3809523809524,409.0,,17373.0
,,,,,37.0,,-12975.933333333332,,867.8666666666667,418.0,,17568.0
,,,,,37.0,,-12990.933333333332,,649.65,415.0,,17568.0
,,,,,39.0,,-13326.333333333334,,741.5555555555555,420.0,,17648.0
,,,,,41.0,,-14319.366666666667,,956.0666666666667,492.0,,15568.0
,,,,,43.0,,-11822.5,,765.1363636363636,506.0,,16218.0
,,,,,41.0,,-11290.5,,664.8823529411765,616.0,,14723.0
,,,,,43.0,,-14406.166666666666,,1038.7857142857142,527.0,,16123.0
,,,,,42.0,,-14176.333333333334,,838.3157894736842,505.0,,17778.0
,,,,,46.0,,-11366.833333333334,,892.0,557.0,,17290.0
,,,,,47.0,,-8791.0,,597.7777777777778,617.0,,13490.0
,,,,,52.0,,-8339.833333333334,,438.05263157894734,635.0,,12708.0
,,,,,52.0,,-6275.0,,363.8,870.0,,9240.0
,,,,,53.0,,-3313.3333333333335,,285.6521739130435,969.0,,6910.0
,,,,,57.0,,-750.0,,162.85714285714286,1172.0,,3850.0
,,,,,,,,,,1278.0,,60000.0
2,567610913468,52,True,False,27.0,868.0,811.6666666666666,875.0,35.55555555555556,1251.0,1392.0,2050.0
,,,,,25.0,,56.833333333333336,,35.625,739.0,,1160.0
,,,,,18.0,,-800.5,,112.27272727272727,427.0,,2090.0
,,,,,16.0,,-180.16666666666666,,66.33333333333333,369.0,,1160.0
,,,,,13.0,,1174.5,,61.904761904761905,304.0,,1490.0
,,,,,16.0,,1114.8333333333333,,138.86363636363637,75.0,,2595.0
,,,,,13.0,,-1464.0,,258.25,34.0,,3195.0
,,,,,37.0,,-4983.166666666667,,358.2352941176471,352.0,,5895.0
,,,,,37.0,,-2895.5,,205.71428571428572,397.0,,4575.0
,,,,,41.0,,-2834.5,,268.0952380952381,377.0,,5722.0
,,,,,39.0,,-1637.1666666666667,,151.45833333333334,393.0,,5021.0
,,,,,40.0,,-1513.0,,142.0,424.0,,3035.0
,,,,,38.0,,-1119.8333333333333,,198.33333333333334,368.0,,3445.0
,,,,,39.0,,-1480.0,,278.40909090909093,383.0,,5240.0
,,,,,39.0,,-1849.8333333333333,,495.88235294117646,344.0,,6640.0
,,,,,42.0,,-6045.833333333333,,353.8888888888889,365.0,,7600.0
,,,,,42.0,,-6134.0,,322.32142857142856,375.0,,8820.0
,,,,,40.0,,-5050.0,,404.5652173913044,403.0,,9130.0
,,,,,40.0,,-5271.566666666667,,385.7857142857143,425.0,,7606.0
,,,,,38.0,,-4309.666666666667,,375.04347826086956,407.0,,7976.0
,,,,,35.0,,-4818.0,,324.4117647058824,400.0,,7663.0
,,,,,36.0,,-1243.4666666666667,,180.85714285714286,427.0,,4806.0
,,,,,43.0,,1076.4,,16.620689655172413,483.0,,2488.0
,,,,,40.0,,14672.666666666666,,48.411764705882355,483.0,,1003.0
,,,,,42.0,,13451.333333333334,,-262.2894736842105,496.0,,-8723.0
,,,,,39.0,,60000.0,,-440.97058823529414,495.0,,-9731.0
2,607501368276,53,False,True,29.0,999.0,1667.3333333333333,1070.0,97.38095238095238,87.0,2953.0,2490.0
,,,,,36.0,,536.0,,36.904761904761905,149.0,,1490.0
,,,,,30.0,,-145.16666666666666,,51.666666666666664,472.0,,1655.0
,,,,,27.0,,-532.8333333333334,,74.19354838709677,106.0,,2190.0
,,,,,41.0,,-701.6666666666666,,127.04545454545455,432.0,,1840.0
,,,,,37.0,,1195.5,,13.275862068965518,394.0,,2065.0
,,,,,36.0,,1601.6666666666667,,16.296296296296298,415.0,,1425.0
,,,,,33.0,,825.8333333333334,,19.565217391304348,491.0,,-515.0
,,,,,34.0,,2591.5,,24.15,324.0,,373.0
,,,,,35.0,,808.8333333333334,,29.0,352.0,,-238.0
,,,,,32.0,,-2040.5666666666666,,199.25,330.0,,2402.0
,,,,,36.0,,-274.3333333333333,,118.28571428571429,344.0,,4509.0
,,,,,33.0,,1688.5,,9.5,379.0,,3502.0
,,,,,33.0,,563.1333333333333,,139.0,374.0,,2422.0
,,,,,34.0,,4287.666666666667,,-77.66666666666667,396.0,,582.0
,,,,,37.0,,4832.666666666667,,-98.04761904761905,420.0,,-2623.0
,,,,,41.0,,3939.5,,-85.86363636363636,406.0,,-1383.0
,,,,,39.0,,6699.666666666667,,-68.69047619047619,460.0,,-3218.0
,,,,,45.0,,9053.0,,-107.0952380952381,471.0,,-4198.0
,,,,,50.0,,8803.0,,-186.4090909090909,789.0,,-7463.0
,,,,,52.0,,9852.5,,-191.69444444444446,756.0,,-7229.0
,,,,,54.0,,9741.5,,-185.51282051282053,904.0,,-8230.0
,,,,,53.0,,8254.0,,-178.91304347826087,912.0,,-7310.0
,,,,,56.0,,10406.5,,-124.04255319148936,942.0,,-6630.0
,,,,,64.0,,13305.0,,-245.11111111111111,1109.0,,-9160.0
,,,,,74.0,,60000.0,,-330.0,1262.0,,-12700.0
,,,,,,,,,,3280.0,,-60000.0
1,834914313977,47,False,True,16.0,761.0,2136.8333333333335,762.0,53.57142857142857,92.0,1477.0,1925.0
,,,,,30.0,,558.5,,83.52941176470588,98.0,,1700.0
,,,,,18.0,,661.8333333333334,,59.107142857142854,407.0,,1820.0
,,,,,20.0,,719.0,,27.962962962962962,368.0,,1340.0
,,,,,15.0,,-1667.0,,121.05263157894737,256.0,,1320.0
,,,,,13.0,,-526.0,,151.05263157894737,242.0,,4096.0
,,,,,9.0,,1098.6666666666667,,182.1764705882353,302.0,,6782.0
,,,,,35.0,,-2326.6666666666665,,163.78947368421052,34.0,,3067.0
,,,,,34.0,,-2150.5,,146.0,336.0,,3272.0
,,,,,37.0,,-3434.5,,276.88235294117646,338.0,,3442.0
,,,,,38.0,,-2926.0,,181.0,402.0,,4242.0
,,,,,37.0,,-3391.1666666666665,,300.35,375.0,,4327.0
,,,,,35.0,,-2965.1666666666665,,189.66666666666666,355.0,,5212.0
,,,,,34.0,,-4202.0,,398.44444444444446,342.0,,6542.0
,,,,,34.0,,-9060.333333333334,,484.3809523809524,415.0,,8812.0
,,,,,37.0,,-9605.333333333334,,912.2142857142857,384.0,,11291.0
,,,,,41.0,,-11846.0,,658.1428571428571,342.0,,14486.0
,,,,,39.0,,-12994.666666666666,,733.05,423.0,,15496.0
,,,,,43.0,,-17419.166666666668,,1026.7058823529412,402.0,,19634.0
,,,,,42.0,,-30243.833333333332,,1681.3333333333333,412.0,,31715.0
,,,,,49.0,,-34542.4,,2157.375,448.0,,34638.0
,,,,,52.0,,-35889.86666666667,,2117.1176470588234,470.0,,36698.0
,,,,,54.0,,-37856.0,,1993.3157894736842,518.0,,38343.0
,,,,,,,,,,520.0,,60000.0
2,80530087868,63,False,True,18.0,1114.0,2233.8333333333335,1156.0,123.18181818181819,91.0,3314.0,2010.0
,,,,,25.0,,2802.5,,53.07692307692308,44.0,,2450.0
,,,,,36.0,,862.8333333333334,,82.25,47.0,,2895.0
,,,,,43.0,,-837.0,,91.05263157894737,100.0,,2785.0
,,,,,39.0,,-2292.8333333333335,,143.8095238095238,465.0,,2520.0
,,,,,33.0,,-2652.5,,262.0,370.0,,4130.0
,,,,,33.0,,93.5,,263.65,317.0,,5338.0
,,,,,32.0,,-1103.3333333333333,,173.75,307.0,,4095.0
,,,,,30.0,,-293.3666666666667,,88.44444444444444,298.0,,3032.0
,,,,,30.0,,1206.8666666666666,,53.48,328.0,,2002.0
,,,,,35.0,,-565.0333333333333,,70.1923076923077,348.0,,977.0
,,,,,35.0,,195.5,,26.6,348.0,,920.0
,,,,,36.0,,115.33333333333333,,79.72222222222223,340.0,,2300.0
,,,,,37.0,,-1649.8333333333333,,236.61111111111111,365.0,,2894.0
,,,,,37.0,,-2288.3333333333335,,152.13333333333333,350.0,,5307.0
,,,,,36.0,,-1833.1666666666667,,183.08,332.0,,6612.0
,,,,,36.0,,-8774.0,,569.0,381.0,,11536.0
,,,,,36.0,,-6369.0,,448.36842105263156,423.0,,11329.0
,,,,,35.0,,-8029.333333333333,,462.2916666666667,407.0,,11880.0
,,,,,35.0,,-7778.5,,450.39130434782606,407.0,,11444.0
,,,,,35.0,,-7725.833333333333,,635.1764705882352,387.0,,12558.0
,,,,,36.0,,-5984.0,,381.3333333333333,395.0,,11923.0
,,,,,40.0,,-4284.5,,318.7857142857143,475.0,,7413.0
,,,,,40.0,,-2791.1666666666665,,179.5625,444.0,,6603.0
,,,,,40.0,,9640.0,,-4.178571428571429,424.0,,4533.0
,,,,,41.0,,12657.0,,-281.15555555555557,470.0,,-7537.0
,,,,,46.0,,15101.0,,-334.6,556.0,,-11077.0
,,,,,46.0,,17649.5,,-329.1,791.0,,-13860.0
,,,,,48.0,,18558.5,,-392.70212765957444,1071.0,,-17227.0
,,,,,49.0,,21079.5,,-405.3269230769231,1022.0,,-16947.0
,,,,,59.0,,60000.0,,-536.925,1314.0,,-20637.0
,,,,,,,,,,3023.0,,-60000.0
1,697335886915,46,False,True,33.0,819.0,457.3333333333333,980.0,70.0,1533.0,1739.0,2320.0
,,,,,27.0,,117.5,,96.66666666666667,513.0,,1470.0
,,,,,23.0,,-248.0,,62.41379310344828,456.0,,1180.0
,,,,,8.0,,1321.1666666666667,,56.30434782608695,395.0,,1900.0
,,,,,9.0,,759.1666666666666,,101.0,31.0,,2740.0
,,,,,31.0,,-2869.0,,284.54545454545456,70.0,,3880.0
,,,,,33.0,,-6315.666666666667,,400.3125,213.0,,6865.0
,,,,,39.0,,-9974.366666666667,,686.8,274.0,,11940.0
,,,,,36.0,,-8700.8,,489.89473684210526,411.0,,12095.0
,,,,,35.0,,-6536.533333333334,,382.39130434782606,425.0,,10183.0
,,,,,32.0,,3364.0,,301.375,453.0,,8355.0
,,,,,37.0,,4019.0666666666666,,-89.4186046511628,446.0,,-1680.0
,,,,,41.0,,561.1666666666666,,8.791666666666666,481.0,,-1862.0
,,,,,39.0,,4416.666666666667,,-49.348837209302324,506.0,,-552.0
,,,,,42.0,,2240.1666666666665,,-46.54761904761905,486.0,,-2885.0
,,,,,43.0,,4493.0,,-52.36842105263158,511.0,,-1465.0
,,,,,46.0,,5212.5,,-66.05,565.0,,-3085.0
,,,,,46.0,,5697.0,,-61.13636363636363,555.0,,-2615.0
,,,,,46.0,,5152.833333333333,,-103.6896551724138,551.0,,-3457.0
,,,,,54.0,,2692.1666666666665,,-52.78431372549019,576.0,,-2447.0
,,,,,57.0,,-396.0,,57.3,601.0,,896.0
,,,,,61.0,,-1886.8333333333333,,137.76190476190476,681.0,,2918.0
,,,,,162.0,,-60000.0,,3750.0,661.0,,3718.0
2,1164914924420,37,False,True,30.0,536.0,587.5,588.0,83.39285714285714,1501.0,882.0,2260.0
,,,,,21.0,,120.16666666666667,,50.6,111.0,,1300.0
,,,,,24.0,,103.66666666666667,,28.96551724137931,617.0,,690.0
,,,,,24.0,,1448.6666666666667,,52.878787878787875,620.0,,1560.0
,,,,,21.0,,-433.1666666666667,,89.5,545.0,,2950.0
,,,,,12.0,,-1530.4333333333334,,184.73684210526315,524.0,,3280.0
,,,,,17.0,,-1012.2,,221.42857142857142,345.0,,5810.0
,,,,,40.0,,-2367.1,,139.11764705882354,92.0,,4415.0
,,,,,36.0,,-2511.5,,192.5,377.0,,3710.0
,,,,,39.0,,-4329.5,,405.0,315.0,,5650.0
,,,,,38.0,,-3295.1666666666665,,251.8181818181818,435.0,,6420.0
,,,,,40.0,,-3134.5,,295.8333333333333,397.0,,5590.0
,,,,,36.0,,-2483.0,,265.88235294117646,452.0,,5130.0
,,,,,38.0,,11.5,,249.04761904761904,420.0,,5130.0
,,,,,32.0,,3704.5,,11.757575757575758,558.0,,2318.0
,,,,,35.0,,13376.0,,-268.425,531.0,,-1593.0
,,,,,41.0,,28310.0,,-669.5128205128206,735.0,,-11281.0
,,,,,64.0,,60000.0,,-1333.3333333333333,1127.0,,-27780.0
,,,,,,,,,,3031.0,,-60000.0
1,521600332474,51,False,True,24.0,853.0,645.6666666666666,854.0,53.275862068965516,1470.0,1952.0,2320.0
,,,,,27.0,,519.3333333333334,,53.0,522.0,,1200.0
,,,,,19.0,,-131.16666666666666,,109.5,398.0,,1470.0
,,,,,16.0,,26.666666666666668,,130.0,377.0,,1880.0
,,,,,15.0,,-722.8333333333334,,92.74074074074075,339.0,,2834.0
,,,,,13.0,,-2919.3333333333335,,240.8,290.0,,4676.0
,,,,,8.0,,-4264.166666666667,,391.4117647058824,315.0,,8033.0
,,,,,10.0,,-4611.333333333333,,479.5625,48.0,,6813.0
,,,,,39.0,,-7232.5,,416.94444444444446,38.0,,8603.0
,,,,,39.0,,-16368.666666666666,,852.1428571428571,395.0,,18185.0
,,,,,41.0,,-17065.5,,1136.0,414.0,,20360.0
,,,,,39.0,,-16220.833333333334,,945.5,485.0,,18715.0
,,,,,38.0,,-17505.333333333332,,1094.0625,434.0,,20135.0
,,,,,38.0,,-19405.166666666668,,1328.3333333333333,407.0,,20855.0
,,,,,41.0,,-19844.5,,989.5652173913044,422.0,,21385.0
,,,,,41.0,,-20199.666666666668,,1281.25,421.0,,22870.0
,,,,,41.0,,-22319.166666666668,,1118.25,431.0,,23050.0
,,,,,42.0,,-22188.0,,1114.0,414.0,,24490.0
,,,,,35.0,,-19363.0,,1140.2941176470588,439.0,,24700.0
,,,,,39.0,,-21336.5,,1162.7,432.0,,26010.0
,,,,,37.0,,-21004.0,,1281.4444444444443,430.0,,26564.0
,,,,,40.0,,-21530.0,,1457.578947368421,425.0,,26894.0
,,,,,54.0,,-24694.166666666668,,1379.1666666666667,496.0,,24910.0
,,,,,60.0,,-24994.5,,1562.8125,765.0,,25500.0
,,,,,58.0,,-26576.0,,1688.125,696.0,,27855.0
,,,,,,,,,,773.0,,60000.0
2,372315855776,70,False,True,28.0,1257.0,392.5,1306.0,95.8,1504.0,2953.0,2320.0
,,,,,16.0,,243.5,,47.88461538461539,44.0,,1300.0
,,,,,21.0,,28.833333333333332,,80.86206896551724,531.0,,1800.0
,,,,,20.0,,914.6666666666666,,13.695652173913043,506.0,,480.0
,,,,,21.0,,22.666666666666668,,95.78947368421052,65.0,,2115.0
,,,,,36.0,,431.3333333333333,,112.10526315789474,428.0,,1785.0
,,,,,36.0,,10187.666666666666,,-201.8181818181818,473.0,,670.0
,,,,,36.0,,11666.5,,-242.29166666666666,370.0,,-8130.0
,,,,,36.0,,12229.0,,-271.3333333333333,449.0,,-9300.0
,,,,,37.0,,13072.333333333334,,-279.0217391304348,421.0,,-10020.0
,,,,,35.0,,13706.666666666666,,-310.2325581395349,441.0,,-11015.0
,,,,,35.0,,13170.833333333334,,-287.95454545454544,356.0,,-11580.0
,,,,,35.0,,13806.0,,-299.3181818181818,369.0,,-10410.0
,,,,,34.0,,13803.333333333334,,-317.3809523809524,359.0,,-11170.0
,,,,,34.0,,14887.666666666666,,-324.6666666666667,343.0,,-11400.0
,,,,,34.0,,16530.0,,-307.6744186046512,340.0,,-11350.0
,,,,,35.0,,17344.833333333332,,-407.0833333333333,361.0,,-14290.0
,,,,,35.0,,19562.0,,-407.5,376.0,,-13230.0
,,,,,35.0,,21195.0,,-444.8837209302326,442.0,,-17855.0
,,,,,37.0,,20643.5,,-412.5,417.0,,-17475.0
,,,,,35.0,,21038.0,,-504.5945945945946,433.0,,-17905.0
,,,,,37.0,,19615.0,,-393.51063829787233,408.0,,-16225.0
,,,,,37.0,,22850.0,,-496.7391304347826,467.0,,-15735.0
,,,,,39.0,,19823.666666666668,,-468.2142857142857,457.0,,-16841.0
,,,,,38.0,,17008.833333333332,,-356.9230769230769,470.0,,-15305.0
,,,,,38.0,,18747.0,,-370.4651162790698,427.0,,-14930.0
,,,,,38.0,,20155.333333333332,,-441.79487179487177,431.0,,-15110.0
,,,,,39.0,,15579.166666666666,,-351.51162790697674,430.0,,-13570.0
,,,,,37.0,,16688.2,,-350.0731707317073,484.0,,-11848.0
,,,,,44.0,,18865.0,,-418.77777777777777,435.0,,-13940.0
,,,,,47.0,,20729.333333333332,,-391.33962264150944,568.0,,-17579.0
,,,,,52.0,,21977.0,,-509.93023255813955,652.0,,-18847.0
,,,,,55.0,,23616.0,,-575.8780487804878,857.0,,-20601.0
,,,,,59.0,,26721.0,,-621.4186046511628,1201.0,,-23301.0
,,,,,77.0,,60000.0,,-666.65,1436.0,,-26121.0
2,1043452651752,53,False,True,27.0,918.0,287.3333333333333,987.0,66.0,1489.0,2582.0,2570.0
,,,,,14.0,,-704.8333333333334,,100.4,48.0,,1160.0
,,,,,32.0,,-181.5,,89.21875,629.0,,2335.0
,,,,,20.0,,-713.5,,121.38888888888889,674.0,,2210.0
,,,,,16.0,,-149.5,,72.77777777777777,518.0,,1510.0
,,,,,14.0,,-1388.0,,118.63636363636364,49.0,,3065.0
,,,,,35.0,,-1592.3333333333333,,166.94444444444446,325.0,,3210.0
,,,,,35.0,,-2151.5,,143.75,414.0,,3175.0
,,,,,35.0,,-1301.6666666666667,,208.33333333333334,381.0,,3980.0
,,,,,34.0,,-63.333333333333336,,185.3846153846154,379.0,,4420.0
,,,,,33.0,,2347.3333333333335,,27.045454545454547,417.0,,2430.0
,,,,,36.0,,-653.3333333333334,,46.25,418.0,,625.0
,,,,,33.0,,772.3333333333334,,115.42105263157895,394.0,,1790.0
,,,,,31.0,,-6136.5,,360.6470588235294,376.0,,11460.0
,,,,,38.0,,-5237.333333333333,,551.0714285714286,392.0,,8765.0
,,,,,33.0,,-1815.6666666666667,,223.32,456.0,,5663.0
,,,,,33.0,,-1094.6333333333334,,202.68421052631578,452.0,,4988.0
,,,,,38.0,,3350.5,,192.28571428571428,628.0,,3333.0
,,,,,46.0,,4163.5,,-46.65,717.0,,-913.0
,,,,,44.0,,12756.966666666667,,-22.85,720.0,,-2498.0
,,,,,50.0,,13841.5,,-271.4047619047619,815.0,,-11514.0
,,,,,55.0,,14520.166666666666,,-303.2162162162162,891.0,,-12169.0
,,,,,58.0,,12350.0,,-238.1590909090909,812.0,,-11594.0
,,,,,58.0,,13620.0,,-299.53846153846155,1029.0,,-11037.0
,,,,,63.0,,12262.0,,-245.24,1358.0,,-11822.0
,,,,,76.0,,60000.0,,-265.43589743589746,1338.0,,-10542.0
,,,,,,,,,,3752.0,,-60000.0
1,1388079118177,53,True,False,32.0,1013.0,332.6666666666667,1013.0,59.78260869565217,1426.0,3184.0,2010.0
,,,,,15.0,,927.4,,90.0,43.0,,1590.0
,,,,,52.0,,202.66666666666666,,74.56521739130434,137.0,,1870.0
,,,,,45.0,,-185.33333333333334,,70.68181818181819,591.0,,1680.0
,,,,,41.0,,616.6666666666666,,55.810810810810814,487.0,,1390.0
,,,,,41.0,,1162.3333333333333,,33.04545454545455,393.0,,2277.0
,,,,,39.0,,-2814.3333333333335,,212.2,443.0,,4224.0
,,,,,38.0,,-3628.8333333333335,,230.1764705882353,475.0,,4453.0
,,,,,35.0,,-3798.6666666666665,,222.63636363636363,483.0,,5073.0
,,,,,35.0,,-3757.1666666666665,,251.72727272727272,392.0,,6676.0
,,,,,37.0,,-4781.833333333333,,339.4782608695652,392.0,,7101.0
,,,,,37.0,,-5305.666666666667,,413.8666666666667,433.0,,6688.0
,,,,,40.0,,-6651.666666666667,,408.90909090909093,459.0,,9666.0
,,,,,38.0,,-6463.666666666667,,348.3,438.0,,9601.0
,,,,,39.0,,-6230.0,,624.3076923076923,430.0,,10346.0
,,,,,38.0,,-6356.166666666667,,512.4117647058823,440.0,,11496.0
,,,,,39.0,,-17483.066666666666,,1013.1111111111111,464.0,,20896.0
,,,,,39.0,,-16206.333333333334,,1026.0,456.0,,21868.0
,,,,,41.0,,-20012.0,,1046.8095238095239,443.0,,22718.0
,,,,,41.0,,-18513.0,,883.0,500.0,,23158.0
,,,,,40.0,,-18115.733333333334,,1061.6470588235295,482.0,,23103.0
,,,,,40.0,,-18695.0,,1104.0,439.0,,23803.0
,,,,,42.0,,-22340.0,,1626.642857142857,435.0,,24733.0
,,,,,44.0,,-20758.5,,1037.15,443.0,,25653.0
,,,,,40.0,,-24659.333333333332,,1530.75,414.0,,27568.0
,,,,,45.0,,-24206.666666666668,,1449.3529411764705,389.0,,29732.0
,,,,,,,,,,456.0,,60000.0
