"winnerIndex","seed","turns","crystalWin","unitWin","co_generations","co_championHostFindGen","co_championHostFitnesses","co_championParasiteFindGen","co_championParasiteFitnesses","oe_generations","oe_championHostFindGen","oe_championFitnesses"
"","","","","","42.0","42.0","9031.666666666666","42.0","-135.13888888888889","458.0","18.0","-4840.0"
"","","","","","42.0","42.0","7066.833333333333","42.0","-150.0","635.0","24.0","-5765.0"
"","","","","","43.0","43.0","8875.5","43.0","-152.11111111111111","616.0","341.0","-5600.0"
"","","","","","43.0","43.0","7005.166666666667","43.0","-132.55555555555554","614.0","110.0","-5315.0"
"","","","","","45.0","45.0","7633.0","45.0","-106.38888888888889","632.0","546.0","-3405.0"
"","","","","","43.0","43.0","4432.0","43.0","-62.125","631.0","85.0","-2605.0"
"","","","","","40.0","40.0","7026.333333333333","40.0","-48.69565217391305","656.0","344.0","-2405.0"
"","","","","","42.0","42.0","1999.0","42.0","-7.5","648.0","294.0","-1405.0"
"","","","","","43.0","43.0","1144.2666666666667","43.0","-5.111111111111111","658.0","98.0","-405.0"
"","","","","","42.0","42.0","4020.5","42.0","233.1851851851852","631.0","112.0","-195.0"
"","","","","","40.0","40.0","4866.666666666667","40.0","-13.119047619047619","618.0","103.0","-881.0"
"","","","","","43.0","43.0","2434.1666666666665","43.0","35.91304347826087","607.0","80.0","-54.0"
"","","","","","39.0","39.0","221.16666666666666","39.0","51.608695652173914","607.0","57.0","1336.0"
"","","","","","39.0","39.0","796.4333333333333","39.0","68.28571428571429","623.0","33.0","889.0"
"","","","","","47.0","47.0","-1006.9333333333333","47.0","133.9047619047619","620.0","151.0","1420.0"
"","","","","","155.0","1.0","0.0","1.0","0.0","599.0","49.0","3908.0"
"1","1469562881222","37","True","False","26.0","26.0","817.5","26.0","7.285714285714286","1522.0","1.0","2260.0"
"","","","","","19.0","19.0","653.3333333333334","19.0","88.75","704.0","5.0","1430.0"
"","","","","","14.0","14.0","-22.833333333333332","14.0","83.2","596.0","5.0","1240.0"
"","","","","","13.0","13.0","-836.0","13.0","50.23809523809524","385.0","186.0","2100.0"
"","","","","","12.0","12.0","-1530.1666666666667","12.0","138.9","324.0","18.0","3500.0"
"","","","","","12.0","12.0","-2406.6666666666665","12.0","208.73684210526315","312.0","188.0","5036.0"
"","","","","","12.0","12.0","-4140.0","12.0","351.2307692307692","349.0","98.0","5686.0"
"","","","","","16.0","16.0","-5166.166666666667","16.0","285.8","297.0","12.0","6936.0"
"","","","","","8.0","8.0","-385.1666666666667","8.0","336.95238095238096","264.0","73.0","7336.0"
"","","","","","11.0","11.0","-3825.5","11.0","484.7142857142857","342.0","114.0","7946.0"
"","","","","","10.0","10.0","-11482.166666666666","10.0","1112.0","247.0","52.0","17961.0"
"","","","","","11.0","11.0","-14933.0","11.0","860.4","260.0","133.0","18558.0"
"","","","","","11.0","11.0","-16931.666666666668","11.0","1138.7222222222222","253.0","48.0","21072.0"
"","","","","","10.0","10.0","-19460.666666666668","10.0","1232.6842105263158","53.0","9.0","24181.0"
"","","","","","35.0","35.0","-22154.666666666668","35.0","1291.4117647058824","29.0","9.0","25164.0"
"","","","","","36.0","36.0","-20469.666666666668","36.0","1454.3684210526317","350.0","105.0","27538.0"
"","","","","","39.0","39.0","-21982.666666666668","39.0","1221.888888888889","511.0","167.0","24700.0"
"","","","","","38.0","38.0","-16744.166666666668","38.0","1091.7272727272727","469.0","8.0","27609.0"
"","","","","","","","","","","595.0","1.0","60000.0"
"1","761585628708","47","True","False","23.0","23.0","817.0","23.0","41.0","1285.0","1.0","2260.0"
"","","","","","21.0","21.0","395.3333333333333","21.0","38.91304347826087","809.0","2.0","1410.0"
"","","","","","20.0","20.0","881.0","20.0","19.047619047619047","578.0","7.0","1220.0"
"","","","","","13.0","12.0","-1077.8333333333333","13.0","89.28571428571429","362.0","10.0","1160.0"
"","","","","","13.0","13.0","-1498.3333333333333","13.0","115.83333333333333","315.0","7.0","1340.0"
"","","","","","15.0","15.0","641.6666666666666","15.0","63.6","318.0","24.0","2970.0"
"","","","","","12.0","12.0","-629.3333333333334","12.0","71.13636363636364","318.0","89.0","3480.0"
"","","","","","7.0","7.0","1566.3333333333333","7.0","91.25","314.0","10.0","3350.0"
"","","","","","9.0","9.0","-1748.0","8.0","170.65217391304347","41.0","28.0","3405.0"
"","","","","","31.0","31.0","-3182.9333333333334","31.0","189.7058823529412","44.0","29.0","6365.0"
"","","","","","34.0","34.0","-5443.0","34.0","322.14285714285717","263.0","23.0","7115.0"
"","","","","","35.0","35.0","-11934.333333333334","35.0","901.1111111111111","335.0","239.0","16565.0"
"","","","","","36.0","36.0","-13561.333333333334","36.0","773.6111111111111","413.0","321.0","15755.0"
"","","","","","39.0","39.0","-13269.166666666666","39.0","665.75","434.0","130.0","15990.0"
"","","","","","37.0","37.0","-12673.666666666666","37.0","678.1818181818181","423.0","119.0","16120.0"
"","","","","","37.0","37.0","-12465.0","37.0","769.7368421052631","424.0","274.0","16620.0"
"","","","","","36.0","36.0","-12980.0","36.0","811.5625","460.0","94.0","17035.0"
"","","","","","37.0","37.0","-15723.5","37.0","1066.3333333333333","425.0","49.0","17435.0"
"","","","","","37.0","37.0","-15425.666666666666","37.0","884.1666666666666","419.0","43.0","18705.0"
"","","","","","39.0","39.0","-15450.0","39.0","962.3529411764706","417.0","307.0","18905.0"
"","","","","","38.0","38.0","-15457.333333333334","38.0","860.0","404.0","24.0","19470.0"
"","","","","","37.0","37.0","-14914.333333333334","37.0","799.7619047619048","461.0","85.0","19410.0"
"","","","","","36.0","36.0","-17849.0","36.0","1103.3333333333333","453.0","200.0","20235.0"
"","","","","","","","","","","427.0","5.0","60000.0"
"1","1306611606746","41","True","False","18.0","18.0","1758.3333333333333","18.0","59.03846153846154","79.0","1.0","2010.0"
"","","","","","33.0","33.0","368.3333333333333","33.0","64.56521739130434","59.0","2.0","1725.0"
"","","","","","28.0","28.0","561.0","28.0","40.18518518518518","486.0","10.0","1320.0"
"","","","","","16.0","16.0","87.33333333333333","16.0","64.6","448.0","136.0","1380.0"
"","","","","","17.0","17.0","-74.5","16.0","46.42857142857143","324.0","276.0","2385.0"
"","","","","","17.0","17.0","-2830.5666666666666","17.0","213.41666666666666","281.0","252.0","4116.0"
"","","","","","14.0","14.0","-3148.6666666666665","14.0","197.125","327.0","227.0","5694.0"
"","","","","","18.0","18.0","-2767.0","18.0","195.57142857142858","314.0","206.0","7098.0"
"","","","","","18.0","18.0","-12811.833333333334","18.0","804.3529411764706","349.0","72.0","16844.0"
"","","","","","12.0","12.0","-12601.666666666666","12.0","701.1111111111111","407.0","248.0","13988.0"
"","","","","","18.0","18.0","-13783.0","18.0","793.75","288.0","5.0","14400.0"
"","","","","","21.0","21.0","-12999.466666666667","21.0","767.2941176470588","94.0","30.0","16621.0"
"","","","","","42.0","42.0","-17438.833333333332","42.0","1022.421052631579","462.0","23.0","18496.0"
"","","","","","43.0","43.0","-17899.333333333332","43.0","998.7368421052631","597.0","5.0","19846.0"
"","","","","","47.0","47.0","-16192.5","47.0","898.3333333333334","532.0","341.0","19600.0"
"","","","","","47.0","47.0","-14074.5","46.0","706.85","597.0","93.0","19262.0"
"","","","","","48.0","48.0","-15442.5","48.0","1085.1176470588234","705.0","499.0","18662.0"
"","","","","","46.0","45.0","-15627.333333333334","46.0","903.8421052631579","570.0","122.0","20468.0"
"","","","","","51.0","51.0","-21694.0","51.0","1355.875","600.0","371.0","22174.0"
"","","","","","45.0","45.0","-22718.833333333332","45.0","1265.7222222222222","623.0","273.0","25668.0"
"","","","","","","","","","","532.0","91.0","60000.0"
"2","1199296396818","50","True","False","24.0","24.0","730.6666666666666","24.0","45.303030303030305","1208.0","1.0","2050.0"
"","","","","","22.0","22.0","48.666666666666664","22.0","53.75","718.0","2.0","1160.0"
"","","","","","15.0","15.0","3953.0","15.0","13.333333333333334","447.0","4.0","440.0"
"","","","","","12.0","12.0","5271.0","12.0","-64.63414634146342","402.0","121.0","456.0"
"","","","","","15.0","15.0","2384.0","15.0","-64.125","44.0","29.0","-2190.0"
"","","","","","22.0","22.0","783.8333333333334","22.0","-21.2","563.0","182.0","-815.0"
"","","","","","11.0","11.0","2002.6666666666667","11.0","15.576923076923077","489.0","8.0","-490.0"
"","","","","","12.0","12.0","239.0","12.0","-13.837209302325581","367.0","7.0","-1150.0"
"","","","","","8.0","8.0","609.3333333333334","8.0","40.0","313.0","77.0","-425.0"
"","","","","","34.0","34.0","1344.3333333333333","34.0","49.8","53.0","8.0","615.0"
"","","","","","35.0","35.0","713.2333333333333","35.0","43.1578947368421","520.0","11.0","712.0"
"","","","","","32.0","32.0","1240.0333333333333","32.0","3.5714285714285716","471.0","286.0","360.0"
"","","","","","38.0","38.0","1566.3333333333333","38.0","95.875","440.0","31.0","1202.0"
"","","","","","26.0","26.0","5005.466666666666","26.0","-63.5","400.0","118.0","525.0"
"","","","","","35.0","35.0","17645.333333333332","35.0","-137.55172413793105","409.0","12.0","-2309.0"
"","","","","","38.0","38.0","17667.5","38.0","-358.3953488372093","546.0","14.0","-15207.0"
"","","","","","44.0","44.0","16714.166666666668","44.0","-392.9047619047619","562.0","18.0","-14597.0"
"","","","","","45.0","45.0","16397.333333333332","45.0","-327.30232558139534","559.0","70.0","-14194.0"
"","","","","","51.0","51.0","14041.0","51.0","-284.95","576.0","316.0","-13073.0"
"","","","","","55.0","55.0","15420.0","55.0","-340.35897435897436","724.0","93.0","-12899.0"
"","","","","","53.0","53.0","16917.5","53.0","-310.725","789.0","19.0","-12524.0"
"","","","","","60.0","60.0","17255.0","60.0","-366.15384615384613","982.0","64.0","-14400.0"
"","","","","","61.0","61.0","17897.166666666668","61.0","-349.80392156862746","1262.0","157.0","-16680.0"
"","","","","","58.0","58.0","10659.666666666666","58.0","-184.06976744186048","1273.0","181.0","-16880.0"
"","","","","","63.0","48.0","60000.0","63.0","-328.0","1262.0","5.0","-7900.0"
"1","363457349829","55","True","False","21.0","21.0","1720.3333333333333","21.0","57.61904761904762","82.0","1.0","2260.0"
"","","","","","18.0","18.0","-270.8333333333333","18.0","56.25","47.0","7.0","1030.0"
"","","","","","44.0","44.0","818.0","44.0","69.58333333333333","676.0","40.0","1700.0"
"","","","","","40.0","40.0","725.1666666666666","40.0","15.0","583.0","10.0","1370.0"
"","","","","","37.0","37.0","996.5","37.0","40.14705882352941","422.0","7.0","1370.0"
"","","","","","31.0","31.0","951.8333333333334","31.0","32.8125","381.0","144.0","960.0"
"","","","","","31.0","31.0","-1809.1666666666667","31.0","177.05882352941177","264.0","187.0","1205.0"
"","","","","","31.0","31.0","76.66666666666667","31.0","187.6","319.0","89.0","4325.0"
"","","","","","33.0","33.0","966.6666666666666","33.0","170.0","434.0","8.0","3655.0"
"","","","","","30.0","30.0","-2362.3333333333335","30.0","200.23529411764707","444.0","27.0","4660.0"
"","","","","","28.0","28.0","81.33333333333333","28.0","178.33333333333334","406.0","29.0","4604.0"
"","","","","","28.0","28.0","-2985.3333333333335","28.0","196.88888888888889","442.0","82.0","4240.0"
"","","","","","27.0","27.0","-2555.6666666666665","27.0","191.57894736842104","344.0","8.0","4904.0"
"","","","","","29.0","29.0","-2313.1666666666665","29.0","163.3","418.0","11.0","4240.0"
"","","","","","27.0","27.0","-2820.8333333333335","27.0","231.0","358.0","8.0","4027.0"
"","","","","","27.0","27.0","6183.5","27.0","-49.02564102564103","341.0","11.0","3814.0"
"","","","","","34.0","34.0","3593.266666666667","33.0","-50.729729729729726","448.0","74.0","-3133.0"
"","","","","","39.0","39.0","2888.5","39.0","-17.944444444444443","434.0","109.0","217.0"
"","","","","","40.0","40.0","4485.166666666667","40.0","-54.15","501.0","45.0","-301.0"
"","","","","","38.0","38.0","4648.666666666667","37.0","-34.44444444444444","658.0","73.0","-1870.0"
"","","","","","40.0","40.0","7903.666666666667","40.0","-158.02777777777777","586.0","51.0","-2588.0"
"","","","","","40.0","40.0","9464.933333333332","40.0","-189.25531914893617","713.0","598.0","-6482.0"
"","","","","","35.0","35.0","8995.666666666666","35.0","-159.5142857142857","700.0","32.0","-6980.0"
"","","","","","37.0","37.0","-95.5","37.0","352.2","640.0","10.0","-6035.0"
"","","","","","47.0","47.0","-5551.466666666666","47.0","561.0555555555555","680.0","6.0","-2072.0"
"","","","","","61.0","61.0","-9575.333333333334","61.0","611.375","905.0","103.0","10307.0"
"","","","","","78.0","78.0","-44285.666666666664","78.0","3750.0","1070.0","6.0","11802.0"
"","","","","","","","","","","1188.0","2.0","60000.0"
"1","1030603614794","45","True","False","30.0","30.0","584.0","30.0","68.96551724137932","1307.0","1.0","2050.0"
"","","","","","19.0","19.0","146.66666666666666","19.0","63.166666666666664","663.0","1.0","1410.0"
"","","","","","9.0","9.0","1087.0","9.0","47.30769230769231","617.0","33.0","1120.0"
"","","","","","20.0","20.0","-1684.5","20.0","102.36842105263158","51.0","33.0","2280.0"
"","","","","","13.0","13.0","-1655.0","13.0","131.9047619047619","410.0","335.0","4205.0"
"","","","","","13.0","13.0","-2572.5","13.0","193.33333333333334","411.0","23.0","4710.0"
"","","","","","11.0","11.0","-1740.3333333333333","11.0","197.82608695652175","356.0","43.0","5150.0"
"","","","","","34.0","34.0","-3997.5","34.0","303.6111111111111","43.0","31.0","6115.0"
"","","","","","36.0","36.0","-11759.666666666666","36.0","689.7058823529412","330.0","15.0","15035.0"
"","","","","","36.0","36.0","-12409.833333333334","36.0","944.6153846153846","387.0","59.0","13740.0"
"","","","","","34.0","34.0","-12126.833333333334","34.0","640.2631578947369","398.0","6.0","13930.0"
"","","","","","33.0","33.0","-11630.0","33.0","705.0","421.0","29.0","12740.0"
"","","","","","32.0","32.0","-9583.833333333334","32.0","639.3333333333334","388.0","19.0","13910.0"
"","","","","","34.0","34.0","-9587.833333333334","34.0","685.7142857142857","389.0","153.0","14240.0"
"","","","","","34.0","34.0","-9881.333333333334","34.0","764.375","513.0","139.0","13075.0"
"","","","","","32.0","32.0","-10924.666666666666","32.0","628.7222222222222","432.0","12.0","12980.0"
"","","","","","33.0","33.0","-10172.833333333334","33.0","536.1578947368421","350.0","14.0","13837.0"
"","","","","","36.0","36.0","-10023.0","36.0","638.1","390.0","7.0","11922.0"
"","","","","","35.0","35.0","-11555.666666666666","35.0","1033.2307692307693","368.0","26.0","13427.0"
"","","","","","35.0","35.0","-11873.0","35.0","865.875","352.0","25.0","16999.0"
"","","","","","34.0","34.0","-9660.533333333333","34.0","544.5","435.0","421.0","13401.0"
"","","","","","37.0","37.0","-1854.5666666666666","37.0","204.3125","477.0","72.0","14017.0"
"","","","","","","","","","","473.0","254.0","60000.0"
"1","503262724338","43","True","False","24.0","24.0","1684.8333333333333","24.0","90.17241379310344","85.0","1.0","2490.0"
"","","","","","28.0","28.0","111.83333333333333","28.0","50.416666666666664","64.0","3.0","1490.0"
"","","","","","25.0","25.0","442.5","24.0","46.34615384615385","502.0","12.0","1360.0"
"","","","","","21.0","21.0","195.16666666666666","21.0","86.61290322580645","433.0","8.0","1630.0"
"","","","","","19.0","19.0","-150.83333333333334","19.0","85.57692307692308","360.0","28.0","1830.0"
"","","","","","18.0","18.0","559.6666666666666","18.0","69.6","395.0","5.0","310.0"
"","","","","","10.0","10.0","-1922.0","10.0","133.05555555555554","315.0","178.0","1570.0"
"","","","","","12.0","12.0","-8222.833333333334","12.0","588.0","314.0","9.0","11590.0"
"","","","","","14.0","14.0","-9742.333333333334","14.0","593.3333333333334","293.0","210.0","12160.0"
"","","","","","13.0","13.0","-9133.833333333334","13.0","482.63157894736844","42.0","35.0","12490.0"
"","","","","","33.0","33.0","-9355.666666666666","33.0","607.5","365.0","127.0","11070.0"
"","","","","","34.0","34.0","-9238.833333333334","34.0","512.5","358.0","221.0","12358.0"
"","","","","","36.0","36.0","-9408.0","36.0","627.2","337.0","68.0","13890.0"
"","","","","","36.0","36.0","-9674.0","36.0","667.2","363.0","326.0","12728.0"
"","","","","","34.0","34.0","-10091.5","34.0","661.1176470588235","345.0","14.0","15064.0"
"","","","","","35.0","35.0","-10073.666666666666","35.0","561.1818181818181","337.0","8.0","14791.0"
"","","","","","36.0","36.0","-11833.333333333334","36.0","749.7727272727273","329.0","170.0","16500.0"
"","","","","","38.0","38.0","-11014.5","38.0","1387.5","381.0","78.0","14575.0"
"","","","","","40.0","40.0","-15269.0","40.0","985.9375","375.0","68.0","15825.0"
"","","","","","39.0","39.0","-14853.833333333334","39.0","929.3125","367.0","356.0","17739.0"
"","","","","","38.0","38.0","-16164.5","38.0","898.8333333333334","386.0","381.0","19358.0"
"","","","","","","","","","","356.0","36.0","60000.0"
"2","829329981888","60","True","False","28.0","28.0","507.5","28.0","62.083333333333336","1479.0","1.0","2320.0"
"","","","","","14.0","14.0","1956.8333333333333","13.0","21.73913043478261","764.0","5.0","1200.0"
