"winnerIndex","seed","turns","crystalWin","unitWin","co_generations","co_sumChampionHostFindGen","co_sumChampionParasiteFindGen","oe_generations","oe_sumChampionHostFindGen"
"","","","","","46.0","","","545.0",""
"","","","","","46.0","","","532.0",""
"","","","","","45.0","","","508.0",""
"","","","","","46.0","","","538.0",""
"","","","","","46.0","","","544.0",""
"","","","","","46.0","","","539.0",""
"","","","","","46.0","","","513.0",""
"","","","","","47.0","","","475.0",""
"","","","","","49.0","","","473.0",""
"","","","","","50.0","","","468.0",""
"","","","","","51.0","","","491.0",""
"","","","","","56.0","","","556.0",""
"","","","","","55.0","","","600.0",""
"","","","","","","","","628.0",""
"1","227770003692","37","True","False","19.0","470.0","469.0","98.0","1596.0"
"","","","","","24.0","","","49.0",""
"","","","","","22.0","","","57.0",""
"","","","","","22.0","","","336.0",""
"","","","","","18.0","","","309.0",""
"","","","","","17.0","","","316.0",""
"","","","","","12.0","","","300.0",""
"","","","","","16.0","","","31.0",""
"","","","","","31.0","","","285.0",""
"","","","","","31.0","","","341.0",""
"","","","","","30.0","","","313.0",""
"","","","","","30.0","","","295.0",""
"","","","","","27.0","","","317.0",""
"","","","","","30.0","","","308.0",""
"","","","","","34.0","","","312.0",""
"","","","","","33.0","","","349.0",""
"","","","","","33.0","","","356.0",""
"","","","","","41.0","","","301.0",""
"","","","","","","","","329.0",""
"1","850507579318","81","False","True","28.0","1533.0","1532.0","1512.0","3979.0"
"","","","","","28.0","","","653.0",""
"","","","","","20.0","","","524.0",""
"","","","","","17.0","","","482.0",""
"","","","","","13.0","","","469.0",""
"","","","","","12.0","","","45.0",""
"","","","","","16.0","","","29.0",""
"","","","","","14.0","","","400.0",""
"","","","","","34.0","","","436.0",""
"","","","","","33.0","","","448.0",""
"","","","","","33.0","","","322.0",""
"","","","","","34.0","","","323.0",""
"","","","","","32.0","","","316.0",""
"","","","","","35.0","","","327.0",""
"","","","","","33.0","","","389.0",""
"","","","","","35.0","","","330.0",""
"","","","","","35.0","","","317.0",""
"","","","","","33.0","","","342.0",""
"","","","","","36.0","","","407.0",""
"","","","","","38.0","","","408.0",""
"","","","","","41.0","","","565.0",""
"","","","","","38.0","","","516.0",""
"","","","","","38.0","","","485.0",""
"","","","","","37.0","","","555.0",""
"","","","","","39.0","","","545.0",""
"","","","","","42.0","","","637.0",""
"","","","","","44.0","","","607.0",""
"","","","","","47.0","","","613.0",""
"","","","","","49.0","","","655.0",""
"","","","","","49.0","","","678.0",""
"","","","","","48.0","","","684.0",""
"","","","","","53.0","","","635.0",""
"","","","","","49.0","","","754.0",""
"","","","","","49.0","","","680.0",""
"","","","","","54.0","","","632.0",""
"","","","","","50.0","","","637.0",""
"","","","","","57.0","","","719.0",""
"","","","","","61.0","","","727.0",""
"","","","","","64.0","","","663.0",""
"","","","","","65.0","","","780.0",""
"","","","","","","","","730.0",""
"1","1129644692513","63","True","False","31.0","1194.0","1195.0","1554.0","2715.0"
"","","","","","25.0","","","691.0",""
"","","","","","11.0","","","44.0",""
"","","","","","23.0","","","461.0",""
"","","","","","28.0","","","440.0",""
"","","","","","26.0","","","380.0",""
"","","","","","22.0","","","406.0",""
"","","","","","16.0","","","469.0",""
"","","","","","13.0","","","466.0",""
"","","","","","36.0","","","47.0",""
"","","","","","36.0","","","557.0",""
"","","","","","33.0","","","570.0",""
"","","","","","38.0","","","618.0",""
"","","","","","36.0","","","565.0",""
"","","","","","35.0","","","364.0",""
"","","","","","36.0","","","409.0",""
"","","","","","38.0","","","403.0",""
"","","","","","39.0","","","416.0",""
"","","","","","39.0","","","434.0",""
"","","","","","39.0","","","418.0",""
"","","","","","37.0","","","384.0",""
"","","","","","39.0","","","557.0",""
"","","","","","47.0","","","465.0",""
"","","","","","46.0","","","401.0",""
"","","","","","48.0","","","401.0",""
"","","","","","48.0","","","382.0",""
"","","","","","51.0","","","379.0",""
"","","","","","53.0","","","505.0",""
"","","","","","57.0","","","555.0",""
"","","","","","63.0","","","529.0",""
"","","","","","106.0","","","537.0",""
"","","","","","","","","564.0",""
"2","367194180069","68","True","False","19.0","1006.0","1047.0","100.0","3545.0"
"","","","","","28.0","","","75.0",""
"","","","","","27.0","","","436.0",""
"","","","","","22.0","","","390.0",""
"","","","","","17.0","","","400.0",""
"","","","","","15.0","","","346.0",""
"","","","","","33.0","","","86.0",""
"","","","","","32.0","","","352.0",""
"","","","","","34.0","","","321.0",""
"","","","","","19.0","","","341.0",""
"","","","","","32.0","","","307.0",""
"","","","","","32.0","","","307.0",""
"","","","","","32.0","","","298.0",""
"","","","","","32.0","","","306.0",""
"","","","","","32.0","","","305.0",""
"","","","","","33.0","","","329.0",""
"","","","","","34.0","","","337.0",""
"","","","","","36.0","","","343.0",""
"","","","","","32.0","","","338.0",""
"","","","","","31.0","","","327.0",""
"","","","","","32.0","","","337.0",""
"","","","","","33.0","","","373.0",""
"","","","","","31.0","","","349.0",""
"","","","","","31.0","","","330.0",""
"","","","","","32.0","","","334.0",""
"","","","","","32.0","","","339.0",""
"","","","","","33.0","","","335.0",""
"","","","","","31.0","","","352.0",""
"","","","","","31.0","","","335.0",""
"","","","","","30.0","","","342.0",""
"","","","","","35.0","","","390.0",""
"","","","","","37.0","","","390.0",""
"","","","","","42.0","","","450.0",""
"","","","","","45.0","","","529.0",""
"2","1238834849207","34","True","False","27.0","512.0","560.0","1481.0","976.0"
"","","","","","13.0","","","41.0",""
"","","","","","26.0","","","37.0",""
"","","","","","19.0","","","38.0",""
"","","","","","21.0","","","36.0",""
"","","","","","26.0","","","35.0",""
"","","","","","42.0","","","61.0",""
"","","","","","39.0","","","408.0",""
"","","","","","37.0","","","431.0",""
"","","","","","34.0","","","418.0",""
"","","","","","37.0","","","348.0",""
"","","","","","36.0","","","336.0",""
"","","","","","39.0","","","367.0",""
"","","","","","38.0","","","408.0",""
"","","","","","38.0","","","380.0",""
"","","","","","39.0","","","380.0",""
"","","","","","50.0","","","404.0",""
"2","481068467897","69","False","True","24.0","990.0","1067.0","94.0","2755.0"
"","","","","","27.0","","","78.0",""
"","","","","","29.0","","","561.0",""
"","","","","","16.0","","","446.0",""
"","","","","","13.0","","","393.0",""
"","","","","","16.0","","","377.0",""
"","","","","","16.0","","","36.0",""
"","","","","","31.0","","","326.0",""
"","","","","","32.0","","","308.0",""
"","","","","","34.0","","","395.0",""
"","","","","","32.0","","","458.0",""
"","","","","","31.0","","","419.0",""
"","","","","","30.0","","","346.0",""
"","","","","","31.0","","","328.0",""
"","","","","","32.0","","","313.0",""
"","","","","","31.0","","","294.0",""
"","","","","","30.0","","","290.0",""
"","","","","","27.0","","","273.0",""
"","","","","","25.0","","","271.0",""
"","","","","","28.0","","","316.0",""
"","","","","","27.0","","","320.0",""
"","","","","","27.0","","","326.0",""
"","","","","","27.0","","","319.0",""
"","","","","","28.0","","","336.0",""
"","","","","","26.0","","","325.0",""
"","","","","","25.0","","","306.0",""
"","","","","","26.0","","","325.0",""
"","","","","","33.0","","","330.0",""
"","","","","","37.0","","","377.0",""
"","","","","","40.0","","","652.0",""
"","","","","","41.0","","","647.0",""
"","","","","","55.0","","","796.0",""
"","","","","","61.0","","","999.0",""
"","","","","","80.0","","","1112.0",""
"","","","","","","","","3476.0",""
"1","823074603951","73","False","True","24.0","906.0","906.0","97.0","1495.0"
"","","","","","27.0","","","48.0",""
"","","","","","28.0","","","69.0",""
"","","","","","20.0","","","430.0",""
"","","","","","23.0","","","505.0",""
"","","","","","18.0","","","448.0",""
"","","","","","16.0","","","323.0",""
"","","","","","17.0","","","266.0",""
"","","","","","18.0","","","300.0",""
"","","","","","15.0","","","337.0",""
"","","","","","8.0","","","333.0",""
"","","","","","15.0","","","336.0",""
"","","","","","13.0","","","348.0",""
"","","","","","14.0","","","338.0",""
"","","","","","14.0","","","353.0",""
"","","","","","11.0","","","337.0",""
"","","","","","14.0","","","353.0",""
"","","","","","16.0","","","348.0",""
"","","","","","13.0","","","350.0",""
"","","","","","12.0","","","332.0",""
"","","","","","13.0","","","296.0",""
"","","","","","10.0","","","395.0",""
"","","","","","14.0","","","330.0",""
"","","","","","11.0","","","351.0",""
"","","","","","30.0","","","79.0",""
"","","","","","35.0","","","353.0",""
"","","","","","33.0","","","428.0",""
"","","","","","34.0","","","333.0",""
"","","","","","34.0","","","346.0",""
"","","","","","38.0","","","407.0",""
"","","","","","38.0","","","442.0",""
"","","","","","47.0","","","590.0",""
"","","","","","55.0","","","688.0",""
"","","","","","55.0","","","738.0",""
"","","","","","58.0","","","655.0",""
"","","","","","65.0","","","663.0",""
"","","","","","","","","710.0",""
"1","750942196520","60","False","True","29.0","1023.0","1170.0","1478.0","1729.0"
"","","","","","26.0","","","744.0",""
"","","","","","11.0","","","606.0",""
"","","","","","25.0","","","52.0",""
"","","","","","22.0","","","460.0",""
"","","","","","20.0","","","449.0",""
"","","","","","22.0","","","90.0",""
"","","","","","36.0","","","247.0",""
"","","","","","35.0","","","245.0",""
"","","","","","35.0","","","266.0",""
"","","","","","36.0","","","283.0",""
"","","","","","36.0","","","258.0",""
"","","","","","38.0","","","331.0",""
"","","","","","35.0","","","430.0",""
"","","","","","38.0","","","386.0",""
"","","","","","36.0","","","382.0",""
"","","","","","35.0","","","395.0",""
"","","","","","33.0","","","388.0",""
"","","","","","37.0","","","375.0",""
"","","","","","35.0","","","357.0",""
"","","","","","36.0","","","398.0",""
"","","","","","42.0","","","374.0",""
"","","","","","40.0","","","494.0",""
"","","","","","41.0","","","349.0",""
"","","","","","43.0","","","361.0",""
"","","","","","45.0","","","385.0",""
"","","","","","47.0","","","353.0",""
"","","","","","54.0","","","381.0",""
"","","","","","54.0","","","484.0",""
"","","","","","148.0","","","453.0",""
"2","867565029285","74","True","False","27.0","1591.0","1729.0","1338.0","4386.0"
"","","","","","24.0","","","87.0",""
"","","","","","30.0","","","558.0",""
"","","","","","21.0","","","442.0",""
"","","","","","13.0","","","344.0",""
"","","","","","36.0","","","88.0",""
"","","","","","36.0","","","332.0",""
"","","","","","36.0","","","356.0",""
"","","","","","40.0","","","327.0",""
"","","","","","37.0","","","313.0",""
"","","","","","35.0","","","349.0",""
"","","","","","34.0","","","383.0",""
"","","","","","32.0","","","351.0",""
"","","","","","32.0","","","337.0",""
"","","","","","30.0","","","346.0",""
"","","","","","31.0","","","360.0",""
"","","","","","31.0","","","360.0",""
"","","","","","31.0","","","389.0",""
"","","","","","33.0","","","401.0",""
"","","","","","34.0","","","431.0",""
"","","","","","38.0","","","445.0",""
"","","","","","43.0","","","430.0",""
"","","","","","43.0","","","605.0",""
"","","","","","46.0","","","659.0",""
"","","","","","52.0","","","782.0",""
"","","","","","55.0","","","851.0",""
"","","","","","53.0","","","924.0",""
"","","","","","61.0","","","919.0",""
"","","","","","65.0","","","1182.0",""
"","","","","","65.0","","","1177.0",""
"","","","","","67.0","","","1146.0",""
"","","","","","73.0","","","1148.0",""
"","","","","","77.0","","","1277.0",""
"","","","","","77.0","","","1572.0",""
"","","","","","75.0","","","1702.0",""
"","","","","","78.0","","","1677.0",""
"","","","","","138.0","","","1686.0",""
"2","211410253330","85","False","True","22.0","1507.0","1558.0","101.0","4271.0"
"","","","","","35.0","","","70.0",""
"","","","","","29.0","","","502.0",""
"","","","","","21.0","","","377.0",""
"","","","","","14.0","","","393.0",""
"","","","","","13.0","","","406.0",""
"","","","","","35.0","","","47.0",""
"","","","","","23.0","","","345.0",""
"","","","","","33.0","","","395.0",""
"","","","","","33.0","","","380.0",""
"","","","","","34.0","","","372.0",""
"","","","","","34.0","","","398.0",""
"","","","","","37.0","","","401.0",""
"","","","","","35.0","","","435.0",""
"","","","","","37.0","","","430.0",""
"","","","","","37.0","","","532.0",""
"","","","","","33.0","","","506.0",""
"","","","","","38.0","","","497.0",""
"","","","","","33.0","","","474.0",""
"","","","","","37.0","","","429.0",""
"","","","","","34.0","","","485.0",""
"","","","","","35.0","","","352.0",""
"","","","","","36.0","","","459.0",""
"","","","","","40.0","","","416.0",""
"","","","","","38.0","","","493.0",""
"","","","","","41.0","","","470.0",""
"","","","","","39.0","","","577.0",""
"","","","","","41.0","","","464.0",""
"","","","","","38.0","","","469.0",""
"","","","","","40.0","","","447.0",""
"","","","","","40.0","","","462.0",""
"","","","","","40.0","","","494.0",""
"","","","","","42.0","","","458.0",""
"","","","","","42.0","","","702.0",""
"","","","","","42.0","","","627.0",""
"","","","","","45.0","","","784.0",""
"","","","","","47.0","","","777.0",""
"","","","","","46.0","","","728.0",""
"","","","","","49.0","","","740.0",""
"","","","","","51.0","","","833.0",""
"","","","","","54.0","","","994.0",""
"","","","","","67.0","","","1400.0",""
"","","","","","","","","3327.0",""
"2","493381809691","56","True","False","35.0","985.0","1024.0","1477.0","2934.0"
"","","","","","23.0","","","830.0",""
"","","","","","19.0","","","406.0",""
"","","","","","15.0","","","42.0",""
"","","","","","23.0","","","48.0",""
"","","","","","34.0","","","378.0",""
"","","","","","34.0","","","349.0",""
"","","","","","33.0","","","358.0",""
"","","","","","32.0","","","325.0",""
"","","","","","32.0","","","319.0",""
"","","","","","33.0","","","357.0",""
"","","","","","37.0","","","385.0",""
"","","","","","37.0","","","364.0",""
"","","","","","38.0","","","399.0",""
"","","","","","38.0","","","406.0",""
"","","","","","40.0","","","392.0",""
"","","","","","39.0","","","465.0",""
"","","","","","41.0","","","435.0",""
"","","","","","46.0","","","485.0",""
"","","","","","46.0","","","733.0",""
"","","","","","42.0","","","750.0",""
"","","","","","37.0","","","841.0",""
"","","","","","40.0","","","589.0",""
"","","","","","36.0","","","638.0",""
"","","","","","46.0","","","657.0",""
"","","","","","43.0","","","746.0",""
"","","","","","51.0","","","570.0",""
"","","","","","57.0","","","674.0",""
"2","1438598669923","64","True","False","24.0","1047.0","1053.0","97.0","2830.0"
"","","","","","26.0","","","131.0",""
"","","","","","26.0","","","719.0",""
"","","","","","23.0","","","541.0",""
"","","","","","18.0","","","460.0",""
